feature,offset,auc,p_two_sample,p_one_sample,median_event_z,median_control_z,q_two_sample,q_one_sample
dollar_volume_z,-23,0.5272849460809679,0.000658760699498706,2.555203107732612e-16,0.12463042659841364,-0.02812629411069202,0.0013551648675401951,7.908411428457496e-16
dollar_volume_z,-22,0.5119307941013386,0.13637909350923993,2.408494684096783e-13,0.055341614263145836,0.008763230592429781,0.19474592893595016,6.629417963469616e-13
dollar_volume_z,-21,0.5250471625126226,0.0017670193682277633,9.414000866245552e-05,-0.0775003805695832,-0.15543147544265667,0.003418993522185,0.0001570530876222429
dollar_volume_z,-20,0.5230219430607921,0.004052979351869078,4.8815014227518555e-70,0.38537176421688796,0.34319163185007817,0.007422323632338553,2.8908631802270724e-69
dollar_volume_z,-19,0.5186248032564031,0.0200678696121183,8.500876366114741e-14,0.07542364774498954,-0.02010692532111194,0.03339762242016768,2.412696860756217e-13
dollar_volume_z,-18,0.513267820947217,0.09765655905858069,1.718317421559106e-20,0.092374902622848,0.08073822823854614,0.14364964816358966,5.761417236992296e-20
dollar_volume_z,-17,0.5267926288726028,0.0008236236809009586,2.5436217953745724e-06,-0.05034161906573468,-0.15003778469076368,0.0016642794615546695,4.826178385676027e-06
dollar_volume_z,-16,0.5090029850619566,0.261050808000179,6.013052802705217e-67,0.42280482332169406,0.37139870944814335,0.338023301125115,3.4274400975419735e-66
dollar_volume_z,-15,0.5007777135953443,0.9226611366764661,5.373431488583672e-09,-0.007805715485122498,0.012990053821122682,0.942828456701034,1.1933204994127378e-08
dollar_volume_z,-14,0.5158060979228429,0.048472999591465636,1.0553280604563864e-22,0.13330468882077703,0.07740985045075971,0.07578407250414285,3.682879557919226e-22
dollar_volume_z,-13,0.5287074905530275,0.0003386580144627754,8.847314509974313e-08,-0.039291571235538884,-0.12401585408315287,0.0007272906809812822,1.8534649693177428e-07
dollar_volume_z,-12,0.5217542756883758,0.006612375695976643,1.0970365768713177e-76,0.4941227044256232,0.4010198922190641,0.01178338313546102,7.320712376390062e-76
dollar_volume_z,-11,0.5281229512909351,0.0004467457859785734,9.469140031542817e-27,0.16099712935152305,0.0419179715330002,0.0009445876896733979,3.548981798123445e-26
dollar_volume_z,-10,0.5245207926003185,0.002205067804095292,2.47852820060481e-30,0.23187278032700387,0.11521637297712042,0.00421303457542229,9.659904781844387e-30
dollar_volume_z,-9,0.5370769313285262,3.6813788778102903e-06,2.882133915853434e-12,0.059662648127146,-0.12053024007336133,9.741056682484482e-06,7.538736514125235e-12
dollar_volume_z,-8,0.5275724647327817,0.0005772256955317443,6.103557353285335e-89,0.583081850314932,0.43865461288557844,0.0012018945989154127,4.8263967972799644e-88
dollar_volume_z,-7,0.5335084394755151,2.8752589022507745e-05,9.209159435663005e-34,0.27007374888951136,0.09619933083648091,7.190775463033016e-05,3.7162625687277255e-33
dollar_volume_z,-6,0.5432489598008312,6.696606454450303e-08,1.8025705836172176e-50,0.36195054864081005,0.1397574228653179,1.97009841498667e-07,8.274887779826691e-50
dollar_volume_z,-5,0.5616401209922476,1.4145634616934282e-14,5.0324756452359423e-26,0.17231939846827132,-0.08622402792301609,5.742204200583412e-14,1.8656982879899103e-25
dollar_volume_z,-4,0.5694840600546927,4.161685895905134e-18,8.695630918280852e-130,0.8523277575834213,0.4485619292796621,2.047908743020944e-17,1.1329164853531623e-128
dollar_volume_z,-3,0.571672259799172,3.6385414391402094e-19,1.5849352313398868e-70,0.48429562681218485,0.11745659419966156,1.8435276624977062e-18,9.468084700755307e-70
dollar_volume_z,-2,0.5852621344350589,1.8597959874249818e-26,1.731016219118246e-87,0.5995831758563095,0.15340625453315493,1.3251046410402996e-25,1.3378701625727462e-86
dollar_volume_z,-1,0.6224074605712133,1.0206135944282007e-52,1.6185597510350428e-77,0.5796518589050016,-0.08913869912069863,1.0823251140913012e-51,1.0961335343643261e-76
dollar_volume_z,0,0.6949659106387592,7.310982230250078e-131,1.2251066316296554e-216,2.1728543615926594,0.4679526977958189,1.351543742024609e-129,3.9903473144508776e-215
dollar_volume_z,1,0.767003585855838,1.218020930546463e-243,5.689973614886258e-227,2.909220652212048,0.10239882310427662,4.2724426486860544e-242,2.2893776191660002e-225
dollar_volume_z,2,0.8119191988180142,0.0,2.1406202449364693e-253,3.8021105983649726,0.1269205538644117,0.0,1.541246576354258e-251
dollar_volume_z,3,0.8392588896850598,0.0,1.6425945723458373e-254,3.5529057176018197,-0.10748756505571702,0.0,1.4980462499794036e-252
trade_count_z,-32,0.5209654202026492,0.008863552250577014,2.4769095877818278e-70,0.41059878290574026,0.3265650844858794,0.015525402661702119,1.473222746124148e-69
trade_count_z,-31,0.5220296877839735,0.005957102480312301,3.631760163515078e-05,-0.017880594547936276,-0.10378330413534137,0.010666644231763386,6.273040282435134e-05
trade_count_z,-30,0.5138847247480389,0.08303637788588596,8.578599810387886e-10,0.032299079198461825,-0.030343262384249618,0.1236278852228124,2.0095076268168882e-09
trade_count_z,-29,0.5182508987791575,0.022702922100068808,0.001521324111254036,-0.24846711500015586,-0.30733678514276896,0.037418792087824254,0.002320146470675052
trade_count_z,-28,0.5153254531710688,0.05572359566044695,3.906800575657017e-68,0.4384286448326002,0.3433909296971973,0.08613545634292816,2.2550646360754428e-67
trade_count_z,-27,0.5139303534419856,0.08202955955068944,0.00030703932816508517,-0.07633883054655798,-0.10597008478898196,0.12264091526267011,0.0004929927240960523
trade_count_z,-26,0.5105370449044229,0.18837002661842517,8.206959038376848e-12,0.05236296229145702,0.018865132013557426,0.2571758447245565,2.094611933675285e-11
trade_count_z,-25,0.5234382928347323,0.003433726517292529,0.3702777123932546,-0.18931142375952542,-0.25275074385353247,0.006356343539453559,0.41897428499087863
trade_count_z,-24,0.5180647665064936,0.02412318819384956,4.6082885440027715e-82,0.5058712360466331,0.44239309550873906,0.039568970562573386,3.3005961927726657e-81
trade_count_z,-23,0.5303654617218668,0.00015019077229472372,6.168956036903275e-11,0.08431928564872182,-0.08541233488202304,0.00034129730315478747,1.5178294709503022e-10
trade_count_z,-22,0.518471324922219,0.02111536260469846,1.9143419960770875e-14,0.09145875798930068,0.012828858389027198,0.034886251259936586,5.619785087196257e-14
trade_count_z,-21,0.5303378722790153,0.00015228737668032062,0.11475579723083479,-0.17132320934654835,-0.24909414573949845,0.00034548777993147363,0.14370106883687203
trade_count_z,-20,0.5297572881468422,0.0002033383786086879,3.4582391150222317e-97,0.5673078890813046,0.44085423475127583,0.000450108255560979,3.1330272247353727e-96
trade_count_z,-19,0.5274012847805443,0.0006245736564438873,1.9693814997891912e-12,0.06787748829885609,-0.07336301437079856,0.0012926123479806927,5.221150952929484e-12
trade_count_z,-18,0.5188131542604852,0.018844723676433327,1.5564585380221045e-22,0.12805054145138176,0.0856971680937102,0.03151538140508654,5.4179014758632035e-22
trade_count_z,-17,0.5326926215797291,4.47900164545839e-05,0.03015575016203461,-0.10291402829633405,-0.21097333451019348,0.0001088325799464845,0.04053615451095062
trade_count_z,-16,0.5150202329012016,0.06078043504507418,1.2320603525416366e-95,0.5809588732889053,0.47510544651594877,0.09238626126851275,1.1016069034489928e-94
trade_count_z,-15,0.508742284120327,0.275113513301244,3.020584561798269e-07,-0.02170419100318092,-0.028886945300652816,0.3510776923471099,6.130800712967407e-07
trade_count_z,-14,0.5248892467156022,0.0018892203356383121,3.422401891173413e-27,0.17206694609130618,0.08332214923102971,0.0036247593536510676,1.2862213700893487e-26
trade_count_z,-13,0.5328945261387784,4.0173907299309904e-05,0.0024903780054764246,-0.0984831373208962,-0.20438234609506806,9.813911640259991e-05,0.003727392900975655
trade_count_z,-12,0.5287430867223009,0.0003329375717110647,2.4712815009328266e-105,0.6592679159832322,0.5027189406561484,0.0007161298712275732,2.3807838685043006e-104
trade_count_z,-11,0.5318990874647077,6.827764789177064e-05,4.7710292854181677e-20,0.1305393691816914,0.004998385473619823,0.00016244143011468214,1.5803312499883905e-19
trade_count_z,-10,0.5279566911344509,0.0004829307031586912,3.145920358514735e-33,0.25921073461520344,0.1379213610497167,0.0010117139386234143,1.2657703089553404e-32
trade_count_z,-9,0.5454994769581848,1.3465258344073943e-08,1.4573835439979405e-06,-0.017569577520343344,-0.21181741556648198,4.120911278454844e-08,2.8159614239960203e-06
trade_count_z,-8,0.5366754856417207,4.683486726249571e-06,1.798364604697707e-122,0.7807136788786193,0.5402131839281863,1.2321172772133488e-05,2.084883711208867e-121
trade_count_z,-7,0.5435549035700739,5.409412778196468e-08,2.0580151387845967e-30,0.19547528845893833,0.03079919374246322,1.6087123218636454e-07,8.043899171020939e-30
trade_count_z,-6,0.5504899344837553,2.9182630525871304e-10,1.1297764737548918e-57,0.42851226652764024,0.15646511305456826,9.64295617376617e-10,5.724200800358118e-57
trade_count_z,-5,0.5649698580513519,5.033139159132689e-16,1.279662461594237e-16,0.1221364239456073,-0.17980655274821528,2.1997873385602293e-15,4.0243178102549796e-16
trade_count_z,-4,0.5676348438842694,3.082484571073003e-17,1.0844382990053045e-149,0.9925163414430705,0.5765636230031026,1.4391941615112177e-16,1.7051857391255824e-148
trade_count_z,-3,0.5764543977378972,1.3689161112127837e-21,5.814395279252371e-65,0.5142816196290231,0.06513704015517666,8.14207495712647e-21,3.246568466129487e-64
trade_count_z,-2,0.5920830453805819,1.3902186424189612e-30,1.2149686999802682e-94,0.6959065312837592,0.17090619271140348,1.0867537730452222e-29,1.0723078590793593e-93
trade_count_z,-1,0.6247648144696788,1.0699701499569284e-54,3.8343292111327794e-64,0.4888643932190565,-0.16139457937952428,1.1616818770960935e-53,2.1065712292488522e-63
trade_count_z,0,0.6917408398226405,1.2630692502079566e-126,8.511193631262551e-228,2.1844915661901,0.5993429543102494,2.2439983562136165e-125,3.638535277364741e-226
trade_count_z,1,0.7716653817317758,4.006290155389091e-252,7.708718892114281e-225,2.5876182810613626,0.06015081517895639,1.5223902590478547e-250,2.775138801161141e-223
trade_count_z,2,0.8151641417503128,0.0,9.25614049251235e-254,3.553798679555525,0.14345112634659374,0.0,7.448470702209938e-252
trade_count_z,3,0.845910598243305,0.0,5.799155492437171e-253,3.303584183354318,-0.21865793859291494,0.0,3.7777355779305e-251
taker_buy_ratio,-32,0.5032757977089629,0.6825903304073381,0.7415900972254204,0.031773996843683525,-0.007895608265902979,0.7452382857120818,0.7679752104499433
taker_buy_ratio,-31,0.49124056371989755,0.27418064051587376,0.46059900871514103,-0.01739765251726535,0.009146036302078733,0.35054123011749094,0.5097891941119037
taker_buy_ratio,-30,0.4901150072491587,0.21720461402497848,0.08296361306399877,-0.05598623306988578,-0.017047339641418757,0.2903337095412403,0.10636759388149046
taker_buy_ratio,-29,0.5006608519669403,0.934255485891358,0.6621513799211154,0.014768610014010185,0.010882814771785158,0.9495256349921083,0.6983986798242758
taker_buy_ratio,-28,0.48197831263204133,0.024465037545254413,0.02064414103458706,-0.07288031299128488,0.017454311060243814,0.04008164234959046,0.028269454389704803
taker_buy_ratio,-27,0.4920620096132518,0.32171501367308686,0.28622991462035496,-0.023167548543052672,0.008436944320881185,0.40229080320364063,0.3317307473561738
taker_buy_ratio,-26,0.49145224474996796,0.2859446360094784,0.13954716073349074,-0.05656092958185678,0.005754072329584856,0.36320544295354357,0.17090466954647746
taker_buy_ratio,-25,0.5065737379869327,0.41185584536568365,0.43789999484309894,0.025414678978430222,-0.007799026389853338,0.4891805223707141,0.4878234470239083
taker_buy_ratio,-24,0.5153941989942546,0.054638250474887545,0.1406467702678648,0.011939452380137133,-0.009686798236017159,0.08474504155288681,0.17209730029198483
taker_buy_ratio,-23,0.5005340749051753,0.9468478644782763,0.6913176696295977,0.014206329713888764,0.02016995183911993,0.95947250267132,0.7213749596134933
taker_buy_ratio,-22,0.5079960724196116,0.3181870194327199,0.5134411266395409,-0.004435562874186278,-0.05651055496800186,0.39860791445417654,0.5619099689943136
taker_buy_ratio,-21,0.5025823831405418,0.747173952300803,0.5392292463933661,-0.00262854229204564,0.007805496918619458,0.8029332024725047,0.585448896084226
taker_buy_ratio,-20,0.49640214610216976,0.6533341918190205,0.19377209814941,-0.05305359233388411,-0.004142903767347267,0.71730431332939,0.2315111181383344
taker_buy_ratio,-19,0.5071425945745786,0.3725828051687917,0.8258860173736529,0.026461280061281164,-0.02338669144657749,0.4530606910852507,0.8444036410815823
taker_buy_ratio,-18,0.5006958748538662,0.9307795325134565,0.837961045531792,0.0024122133607434883,0.002906856163231027,0.9474005955940539,0.8548327444351167
taker_buy_ratio,-17,0.4937930857488593,0.438434582173285,0.6373799696214902,0.019489717349738558,-0.0020000641244539387,0.5166050890723979,0.6753956610706419
taker_buy_ratio,-16,0.512828844888265,0.10926761781915847,0.2598178548771083,0.05507617993162245,-0.016556440664879307,0.1588502669251953,0.3040468994626896
taker_buy_ratio,-15,0.5089798006705677,0.26228999397146735,0.6002106257244961,0.02171206995117147,-0.023877374541817924,0.3391424496719918,0.6424789796487564
taker_buy_ratio,-14,0.514637974785644,0.06764897328053025,0.5828470518172273,0.003161560843304078,-0.0387042769309905,0.10237145514133339,0.6268355085581501
taker_buy_ratio,-13,0.5161515809842512,0.043769633240035175,0.0032310247388063033,0.093677305987211,0.009717448950164935,0.06890317407637297,0.0047784236137157
taker_buy_ratio,-12,0.5121222123156872,0.13020839610759533,0.28407796823976617,0.02836372959421626,-0.02913168778396581,0.18671392649391028,0.32989699537521233
taker_buy_ratio,-11,0.5164746984727223,0.03972212854217737,0.10074788427009844,0.020439910285681026,-0.006211226031799468,0.06296624779339356,0.12749593495050385
taker_buy_ratio,-10,0.49660031968273705,0.671277076276646,0.3136922880159895,-0.036433036673784926,-0.009761110013503705,0.7346456322771614,0.3624417652076635
taker_buy_ratio,-9,0.5200685483765927,0.01223585737915409,0.07477230329840606,0.05415680445855324,-0.016691335684813766,0.021002073895461472,0.09668101220436626
taker_buy_ratio,-8,0.5161018928664362,0.04442193963659666,0.03935818426987965,0.049630918295898094,0.003026997206749525,0.06984967060099337,0.052273782603102295
taker_buy_ratio,-7,0.5107539076810208,0.1794445772885691,0.7609390305571323,0.011214210604569456,-0.04467649667930272,0.24696195345147134,0.784449580860706
taker_buy_ratio,-6,0.5058686491228697,0.463795258547096,0.9926527810920855,-0.021837905874594513,-0.023224751175390534,0.5418205923931916,0.9926527810920855
taker_buy_ratio,-5,0.511480704946071,0.15180140574177592,0.0570732185557478,0.043792803115629136,0.014418583373371312,0.21266388339247566,0.07485729912201629
